1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.027866824,0.255413238,0.666364602
1.031707216,0.258439453,0.667856421
1.031707216,0.258439453,0.667856421
1.031471595,0.258253389,0.668975285
1.031337054,0.25814694,0.669721195
1.031337054,0.25814694,0.669721195
1.031101781,0.257960437,0.670840059
1.031101781,0.257960437,0.670840059
1.0315382,0.258307452,0.672704833
1.033245214,0.259675195,0.678299155
1.033245214,0.259675195,0.678299155
1.03677235,0.262543677,0.68725007
1.03677235,0.262543677,0.68725007
1.041202652,0.266204686,0.693963256
1.041202652,0.266204686,0.693963256
1.04238884,0.267193117,0.695455075
1.04238884,0.267193117,0.695455075
1.046695164,0.270801966,0.699557578
1.046695164,0.270801966,0.699557578
1.051311326,0.274708723,0.7051519
1.051311326,0.274708723,0.7051519
1.056232963,0.278918312,0.710000312
1.056232963,0.278918312,0.710000312
1.061105597,0.283119139,0.712983951
1.061105597,0.283119139,0.712983951
1.062824214,0.28460696,0.714102815
1.062824214,0.28460696,0.714102815
1.069524373,0.29043191,0.717459408
1.074294741,0.294619587,0.723426685
1.07586816,0.296012811,0.726037369
1.07586816,0.296012811,0.726037369
1.080304882,0.299994873,0.736853058
1.080304882,0.299994873,0.736853058
1.084632091,0.303969927,0.749160566
1.084632091,0.303969927,0.749160566
1.088943551,0.308024931,0.76034921
1.093329862,0.312250113,0.773029673
1.093329862,0.312250113,0.773029673
1.09483062,0.313721316,0.777878085
1.09483062,0.313721316,0.777878085
1.099406052,0.318304729,0.794661051
1.099406052,0.318304729,0.794661051
1.10396526,0.323024303,0.810698107
1.10396526,0.323024303,0.810698107
1.108483803,0.327841826,0.824124479
1.108483803,0.327841826,0.824124479
1.112991402,0.332786282,0.839042671
1.112991402,0.332786282,0.839042671
1.114420722,0.334384992,0.843518129
1.114420722,0.334384992,0.843518129
1.11863097,0.339192534,0.859555185
1.11863097,0.339192534,0.859555185
1.119914382,0.340690966,0.865522462
1.119914382,0.340690966,0.865522462
1.12395552,0.345530234,0.884543156
1.125336164,0.34722683,0.890883388
1.125336164,0.34722683,0.890883388
1.129339821,0.352262636,0.907293398
1.129339821,0.352262636,0.907293398
1.133285481,0.3573982,0.924076364
1.137295713,0.362807412,0.941605239
1.137295713,0.362807412,0.941605239
1.141132698,0.368183535,0.960252979
1.141132698,0.368183535,0.960252979
1.142333393,0.369908367,0.965101392
1.142333393,0.369908367,0.965101392
1.14614565,0.375510851,0.981511402
1.14614565,0.375510851,0.981511402
1.149890068,0.381210291,0.997548459
1.149890068,0.381210291,0.997548459
1.151094788,0.383087188,1.002769826
1.151094788,0.383087188,1.002769826
1.154671643,0.388792259,1.018806882
1.154671643,0.388792259,1.018806882
1.158152243,0.394556542,1.036335757
1.159261173,0.396441985,1.041930079
1.159261173,0.396441985,1.041930079
1.162475478,0.402064281,1.060950774
1.162475478,0.402064281,1.060950774
1.163537667,0.403976445,1.066545095
1.163537667,0.403976445,1.066545095
1.168691136,0.413671169,1.097873298
1.168691136,0.413671169,1.097873298
1.168691136,0.413671169,1.097873298
1.171689727,0.419652337,1.114283309
1.171689727,0.419652337,1.114283309
1.174736121,0.425992243,1.13143923
1.174736121,0.425992243,1.13143923
1.174736121,0.425992243,1.13143923
1.177637485,0.432305535,1.14859515
1.177637485,0.432305535,1.14859515
1.180379568,0.438549346,1.165378116
1.180379568,0.438549346,1.165378116
1.183067429,0.444956458,1.181788127
1.183067429,0.444956458,1.181788127
1.183067429,0.444956458,1.181788127
1.185632655,0.451367471,1.198571093
1.185632655,0.451367471,1.198571093
1.186468535,0.453527418,1.204538369
1.188898635,0.460036649,1.222440199
1.188898635,0.460036649,1.222440199
1.189652119,0.462135777,1.229899295
1.189652119,0.462135777,1.229899295
1.191866018,0.468585762,1.250411809
1.191866018,0.468585762,1.250411809
1.193954428,0.475077491,1.268686594
1.193954428,0.475077491,1.268686594
1.195998179,0.481852668,1.286961379
1.195998179,0.481852668,1.286961379
1.197907409,0.488622428,1.304863209
1.197907409,0.488622428,1.304863209
1.197907409,0.488622428,1.304863209
1.199690071,0.495426596,1.324256858
1.199690071,0.495426596,1.324256858
1.20136574,0.502346207,1.342158688
1.20136574,0.502346207,1.342158688
1.20136574,0.502346207,1.342158688
1.20289858,0.509210987,1.360060518
1.20289858,0.509210987,1.360060518
1.203393983,0.511561166,1.366027795
1.203393983,0.511561166,1.366027795
1.204762546,0.518460575,1.383929625
1.2060351,0.525552694,1.402577365
1.2060351,0.525552694,1.402577365
1.206423542,0.527879428,1.408171687
1.206423542,0.527879428,1.408171687
1.207508087,0.534915933,1.427565336
1.207508087,0.534915933,1.427565336
1.207837403,0.537251768,1.433905568
1.207837403,0.537251768,1.433905568
1.208736401,0.544271143,1.452926262
1.209520285,0.551476898,1.471946957
1.209520285,0.551476898,1.471946957
1.210164647,0.55861036,1.489475832
1.210164647,0.55861036,1.489475832
1.210164647,0.55861036,1.489475832
1.210687395,0.565839761,1.507750617
1.210687395,0.565839761,1.507750617
1.211081617,0.573120264,1.525652447
1.211081617,0.573120264,1.525652447
1.211081617,0.573120264,1.525652447
1.211336788,0.580278206,1.544673141
1.211336788,0.580278206,1.544673141
1.211454347,0.58735394,1.563693836
1.211454347,0.58735394,1.563693836
1.211435431,0.594645068,1.583087485
1.211435431,0.594645068,1.583087485
1.21139785,0.597046598,1.589800671
1.21139785,0.597046598,1.589800671
1.211193761,0.604249089,1.608448411
1.211193761,0.604249089,1.608448411
1.211095293,0.606648894,1.615161597
1.211095293,0.606648894,1.615161597
1.210703089,0.613972454,1.633436382
1.210169282,0.621416064,1.651338212
1.210169282,0.621416064,1.651338212
