0,1.02787,0.255413,0.666365
1,1.02787,0.255413,0.666365
2,1.02787,0.255413,0.666365
3,1.02787,0.255413,0.666365
4,1.02787,0.255413,0.666365
5,1.02787,0.255413,0.666365
6,1.02787,0.255413,0.666365
7,1.02787,0.255413,0.666365
8,1.02787,0.255413,0.666365
9,1.02787,0.255413,0.666365
10,1.02787,0.255413,0.666365
11,1.02787,0.255413,0.666365
12,1.02787,0.255413,0.666365
13,1.02787,0.255413,0.666365
14,1.02787,0.255413,0.666365
15,1.02787,0.255413,0.666365
16,1.02787,0.255413,0.666365
17,1.02787,0.255413,0.666365
18,1.02787,0.255413,0.666365
19,1.03171,0.258439,0.667856
20,1.03171,0.258439,0.667856
21,1.03147,0.258253,0.668975
22,1.03134,0.258147,0.669721
23,1.03134,0.258147,0.669721
24,1.0311,0.25796,0.67084
25,1.0311,0.25796,0.67084
26,1.03154,0.258307,0.672705
27,1.03325,0.259675,0.678299
28,1.03325,0.259675,0.678299
29,1.03677,0.262544,0.68725
30,1.03677,0.262544,0.68725
31,1.0412,0.266205,0.693963
32,1.0412,0.266205,0.693963
33,1.04239,0.267193,0.695455
34,1.04239,0.267193,0.695455
35,1.0467,0.270802,0.699558
36,1.0467,0.270802,0.699558
37,1.05131,0.274709,0.705152
38,1.05131,0.274709,0.705152
39,1.05623,0.278918,0.71
40,1.05623,0.278918,0.71
41,1.06111,0.283119,0.712984
42,1.06111,0.283119,0.712984
43,1.06282,0.284607,0.714103
44,1.06282,0.284607,0.714103
45,1.06952,0.290432,0.717459
46,1.07429,0.29462,0.723427
47,1.07587,0.296013,0.726037
48,1.07587,0.296013,0.726037
49,1.0803,0.299995,0.736853
50,1.0803,0.299995,0.736853
51,1.08463,0.30397,0.749161
52,1.08463,0.30397,0.749161
53,1.08894,0.308025,0.760349
54,1.09333,0.31225,0.77303
55,1.09333,0.31225,0.77303
56,1.09483,0.313721,0.777878
57,1.09483,0.313721,0.777878
58,1.09941,0.318305,0.794661
59,1.09941,0.318305,0.794661
60,1.10397,0.323024,0.810698
61,1.10397,0.323024,0.810698
62,1.10848,0.327842,0.824124
63,1.10848,0.327842,0.824124
64,1.11299,0.332786,0.839043
65,1.11299,0.332786,0.839043
66,1.11442,0.334385,0.843518
67,1.11442,0.334385,0.843518
68,1.11863,0.339193,0.859555
69,1.11863,0.339193,0.859555
70,1.11991,0.340691,0.865522
71,1.11991,0.340691,0.865522
72,1.12396,0.34553,0.884543
73,1.12534,0.347227,0.890883
74,1.12534,0.347227,0.890883
75,1.12934,0.352263,0.907293
76,1.12934,0.352263,0.907293
77,1.13329,0.357398,0.924076
78,1.1373,0.362807,0.941605
79,1.1373,0.362807,0.941605
80,1.14113,0.368184,0.960253
81,1.14113,0.368184,0.960253
82,1.14233,0.369908,0.965101
83,1.14233,0.369908,0.965101
84,1.14615,0.375511,0.981511
85,1.14615,0.375511,0.981511
86,1.14989,0.38121,0.997548
87,1.14989,0.38121,0.997548
88,1.15109,0.383087,1.00277
89,1.15109,0.383087,1.00277
90,1.15467,0.388792,1.01881
91,1.15467,0.388792,1.01881
92,1.15815,0.394557,1.03634
93,1.15926,0.396442,1.04193
94,1.15926,0.396442,1.04193
95,1.16248,0.402064,1.06095
96,1.16248,0.402064,1.06095
97,1.16354,0.403976,1.06655
98,1.16354,0.403976,1.06655
99,1.16869,0.413671,1.09787
100,1.16869,0.413671,1.09787
101,1.16869,0.413671,1.09787
102,1.17169,0.419652,1.11428
103,1.17169,0.419652,1.11428
104,1.17474,0.425992,1.13144
105,1.17474,0.425992,1.13144
106,1.17474,0.425992,1.13144
107,1.17764,0.432306,1.1486
108,1.17764,0.432306,1.1486
109,1.18038,0.438549,1.16538
110,1.18038,0.438549,1.16538
111,1.18307,0.444956,1.18179
112,1.18307,0.444956,1.18179
113,1.18307,0.444956,1.18179
114,1.18563,0.451367,1.19857
115,1.18563,0.451367,1.19857
116,1.18647,0.453527,1.20454
117,1.1889,0.460037,1.22244
118,1.1889,0.460037,1.22244
119,1.18965,0.462136,1.2299
120,1.18965,0.462136,1.2299
121,1.19187,0.468586,1.25041
122,1.19187,0.468586,1.25041
123,1.19395,0.475077,1.26869
124,1.19395,0.475077,1.26869
125,1.196,0.481853,1.28696
126,1.196,0.481853,1.28696
127,1.19791,0.488622,1.30486
128,1.19791,0.488622,1.30486
129,1.19791,0.488622,1.30486
130,1.19969,0.495427,1.32426
131,1.19969,0.495427,1.32426
132,1.20137,0.502346,1.34216
133,1.20137,0.502346,1.34216
134,1.20137,0.502346,1.34216
135,1.2029,0.509211,1.36006
136,1.2029,0.509211,1.36006
137,1.20339,0.511561,1.36603
138,1.20339,0.511561,1.36603
139,1.20476,0.518461,1.38393
140,1.20604,0.525553,1.40258
141,1.20604,0.525553,1.40258
142,1.20642,0.527879,1.40817
143,1.20642,0.527879,1.40817
144,1.20751,0.534916,1.42757
145,1.20751,0.534916,1.42757
146,1.20784,0.537252,1.43391
147,1.20784,0.537252,1.43391
148,1.20874,0.544271,1.45293
149,1.20952,0.551477,1.47195
150,1.20952,0.551477,1.47195
151,1.21016,0.55861,1.48948
152,1.21016,0.55861,1.48948
153,1.21016,0.55861,1.48948
154,1.21069,0.56584,1.50775
155,1.21069,0.56584,1.50775
156,1.21108,0.57312,1.52565
157,1.21108,0.57312,1.52565
158,1.21108,0.57312,1.52565
159,1.21134,0.580278,1.54467
160,1.21134,0.580278,1.54467
161,1.21145,0.587354,1.56369
162,1.21145,0.587354,1.56369
163,1.21144,0.594645,1.58309
164,1.21144,0.594645,1.58309
165,1.2114,0.597047,1.5898
166,1.2114,0.597047,1.5898
167,1.21119,0.604249,1.60845
168,1.21119,0.604249,1.60845
169,1.2111,0.606649,1.61516
170,1.2111,0.606649,1.61516
171,1.2107,0.613972,1.63344
172,1.21017,0.621416,1.65134
173,1.21017,0.621416,1.65134
174,1.20997,0.62381,1.65656
175,1.20997,0.62381,1.65656
176,1.2095,0.628849,1.66999
177,1.2095,0.628849,1.66999
178,1.20869,0.636224,1.6905
179,1.20869,0.636224,1.6905
180,1.20776,0.643326,1.7125
181,1.20776,0.643326,1.7125
182,1.20663,0.650617,1.73488
183,1.20663,0.650617,1.73488
184,1.20536,0.657839,1.75539
185,1.20536,0.657839,1.75539
186,1.20489,0.660325,1.76248
187,1.20489,0.660325,1.76248
188,1.20342,0.667511,1.78225
189,1.20342,0.667511,1.78225
190,1.20181,0.674666,1.80201
191,1.20181,0.674666,1.80201
192,1.20123,0.677085,1.80873
193,1.20123,0.677085,1.80873
194,1.1994,0.684363,1.827
195,1.19875,0.686809,1.83334
196,1.19875,0.686809,1.83334
197,1.19677,0.693916,1.8505
198,1.19677,0.693916,1.8505
199,1.19607,0.696347,1.85609
200,1.19607,0.696347,1.85609
201,1.19385,0.703651,1.87548
202,1.19155,0.71075,1.89339
203,1.19155,0.71075,1.89339
204,1.18912,0.717809,1.90905
205,1.18912,0.717809,1.90905
206,1.18654,0.724991,1.92397
207,1.18654,0.724991,1.92397
208,1.1839,0.731974,1.93889
209,1.1839,0.731974,1.93889
210,1.18112,0.739037,1.95343
211,1.18112,0.739037,1.95343
212,1.18017,0.741382,1.95903
213,1.18017,0.741382,1.95903
214,1.17725,0.748388,1.97283
215,1.17725,0.748388,1.97283
216,1.17625,0.750715,1.97767
217,1.17625,0.750715,1.97767
218,1.17325,0.757546,1.99259
219,1.1701,0.764407,2.009
220,1.1701,0.764407,2.009
221,1.16902,0.766696,2.01385
222,1.16577,0.773413,2.02951
223,1.16577,0.773413,2.02951
224,1.1623,0.780311,2.04369
225,1.1623,0.780311,2.04369
226,1.15878,0.787082,2.05786
227,1.15878,0.787082,2.05786
228,1.15878,0.787082,2.05786
229,1.15517,0.793809,2.06905
230,1.15517,0.793809,2.06905
231,1.1514,0.800646,2.07949
232,1.14764,0.807338,2.08658
233,1.14764,0.807338,2.08658
234,1.14634,0.809612,2.08919
235,1.14634,0.809612,2.08919
236,1.14251,0.816264,2.09777
237,1.14251,0.816264,2.09777
238,1.14126,0.818413,2.1
239,1.14126,0.818413,2.1
240,1.13739,0.824948,2.10933
241,1.13605,0.827192,2.11194
242,1.13605,0.827192,2.11194
243,1.132,0.833867,2.12014
244,1.132,0.833867,2.12014
245,1.12804,0.840293,2.12611
246,1.12804,0.840293,2.12611
247,1.12668,0.842478,2.1276
248,1.12251,0.849175,2.12909
249,1.11818,0.856082,2.13133
250,1.11405,0.862651,2.13394
251,1.10973,0.869463,2.13693
252,1.1083,0.871707,2.13767
253,1.10401,0.878432,2.13991
254,1.10265,0.880563,2.14028
255,1.0985,0.887025,2.14215
256,1.09287,0.895745,2.14588
257,1.08857,0.902361,2.14886
258,1.08432,0.908856,2.15222
259,1.08432,0.908856,2.15222
260,1.07988,0.915589,2.15445
261,1.07835,0.917914,2.15557
262,1.07396,0.924528,2.15669
263,1.06954,0.93117,2.15893
264,1.06361,0.940047,2.16154
265,1.05777,0.948731,2.16452
266,1.0563,0.950899,2.16564
267,1.0519,0.957396,2.16751
268,1.04438,0.968417,2.17086
269,1.03986,0.97499,2.17534
270,1.03524,0.981652,2.1787
271,1.03524,0.981652,2.1787
272,1.03075,0.988084,2.18354
273,1.02624,0.994456,2.18951
274,1.02624,0.994456,2.18951
275,1.02624,0.994456,2.18951
276,1.02159,1.00094,2.19473
277,1.01684,1.00751,2.20033
278,1.01684,1.00751,2.20033
279,1.01527,1.00966,2.20257
280,1.01527,1.00966,2.20257
281,1.01061,1.01597,2.21114
282,1.00897,1.01817,2.21413
283,1.00897,1.01817,2.21413
284,1.00411,1.0246,2.22159
285,1.00411,1.0246,2.22159
286,0.999276,1.0309,2.22867
287,0.999276,1.0309,2.22867
288,0.994372,1.03719,2.23688
289,0.994372,1.03719,2.23688
290,0.994372,1.03719,2.23688
291,0.989362,1.04351,2.24583
292,0.989362,1.04351,2.24583
293,0.984295,1.04978,2.25478
294,0.984295,1.04978,2.25478
295,0.979228,1.05594,2.26298
296,0.979228,1.05594,2.26298
297,0.977445,1.05808,2.26709
298,0.977445,1.05808,2.26709
299,0.972159,1.06434,2.27716
300,0.972159,1.06434,2.27716
301,0.970401,1.0664,2.28126
302,0.970401,1.0664,2.28126
303,0.965086,1.07252,2.29058
304,0.965086,1.07252,2.29058
305,0.9633,1.07454,2.29469
306,0.957922,1.08055,2.30737
307,0.957922,1.08055,2.30737
308,0.952556,1.0864,2.31967
309,0.952556,1.0864,2.31967
310,0.950742,1.08834,2.3234
311,0.950742,1.08834,2.3234
312,0.945105,1.09428,2.33571
313,0.939545,1.1,2.34839
314,0.939545,1.1,2.34839
315,0.933877,1.10568,2.36294
316,0.933877,1.10568,2.36294
317,0.933877,1.10568,2.36294
318,0.928097,1.1113,2.37711
319,0.928097,1.1113,2.37711
320,0.92231,1.11679,2.38755
321,0.92231,1.11679,2.38755
322,0.920305,1.11867,2.39203
323,0.920305,1.11867,2.39203
324,0.914279,1.12422,2.40284
325,0.914279,1.12422,2.40284
326,0.908131,1.12976,2.41291
327,0.908131,1.12976,2.41291
328,0.906016,1.13164,2.4159
329,0.899836,1.13708,2.42335
330,0.899836,1.13708,2.42335
331,0.897863,1.1388,2.42671
332,0.897863,1.1388,2.42671
333,0.89179,1.14404,2.43305
334,0.89179,1.14404,2.43305
335,0.885551,1.14935,2.44014
336,0.885551,1.14935,2.44014
337,0.879468,1.15444,2.44872
338,0.879468,1.15444,2.44872
339,0.87328,1.15955,2.45506
340,0.87328,1.15955,2.45506
341,0.87328,1.15955,2.45506
342,0.866896,1.16475,2.46102
343,0.866896,1.16475,2.46102
344,0.860488,1.16992,2.46401
345,0.858382,1.17161,2.46513
346,0.852016,1.1767,2.4696
347,0.849833,1.17843,2.47072
348,0.843206,1.18368,2.47408
349,0.841084,1.18535,2.47445
350,0.834709,1.19035,2.47706
351,0.823921,1.19877,2.48116
352,0.81748,1.20376,2.4834
353,0.810991,1.20876,2.48676
354,0.804353,1.21385,2.48862
355,0.797775,1.21888,2.48974
356,0.791052,1.22399,2.49235
357,0.784319,1.2291,2.49347
358,0.775457,1.23579,2.49533
359,0.773264,1.23745,2.49683
360,0.766644,1.24242,2.49869
361,0.748858,1.25566,2.50503
362,0.742158,1.26059,2.50876
363,0.735436,1.2655,2.51398
364,0.728681,1.27035,2.52219
365,0.728681,1.27035,2.52219
366,0.721773,1.27522,2.53375
367,0.721773,1.27522,2.53375
